mt002,,
2014/12/30,,
,,
時刻,活動強度,運動種別
9:12:20,0,計測なし
9:12:30,0,計測なし
9:12:40,0,計測なし
9:12:50,0,計測なし
9:13:00,0,計測なし
9:13:10,0,計測なし
9:13:20,0,計測なし
9:13:30,0,計測なし
9:13:40,0,計測なし
9:13:50,0,計測なし
9:14:00,0,計測なし
9:14:10,0,計測なし
9:14:20,0,計測なし
9:14:30,0,計測なし
9:14:40,0,計測なし
9:14:50,0,計測なし
9:15:00,0,計測なし
9:15:10,0,計測なし
9:15:20,0,計測なし
9:15:30,0,計測なし
9:15:40,0,計測なし
9:15:50,0,計測なし
9:16:00,3.5,生活活動
9:16:10,2.7,歩行
9:16:20,2.1,生活活動
9:16:30,2.5,生活活動
9:16:40,1.8,生活活動
9:16:50,4.1,生活活動
9:17:00,2.8,歩行
9:17:10,2.4,歩行
9:17:20,1.6,生活活動
9:17:30,2,歩行
9:17:40,2.6,生活活動
9:17:50,2.4,生活活動
9:18:00,2.1,生活活動
9:18:10,1.4,生活活動
9:18:20,1.8,生活活動
9:18:30,2.6,生活活動
9:18:40,2.1,生活活動
9:18:50,1.4,生活活動
9:19:00,2.1,生活活動
9:19:10,1.3,生活活動
9:19:20,2,生活活動
9:19:30,1.7,生活活動
9:19:40,1.5,生活活動
9:19:50,1.9,生活活動
9:20:00,1.6,生活活動
9:20:10,1.2,生活活動
9:20:20,1.7,生活活動
9:20:30,2.5,歩行
9:20:40,2,歩行
9:20:50,1.4,生活活動
9:21:00,1.5,生活活動
9:21:10,1.3,生活活動
9:21:20,2.5,生活活動
9:21:30,2.4,歩行
9:21:40,2.3,生活活動
9:21:50,2.4,生活活動
9:22:00,2.7,生活活動
9:22:10,1.9,生活活動
9:22:20,1.4,生活活動
9:22:30,2.5,生活活動
9:22:40,2.9,生活活動
9:22:50,1.9,歩行
9:23:00,3.7,生活活動
9:23:10,2.7,歩行
9:23:20,2.7,生活活動
9:23:30,2.9,歩行
9:23:40,3.5,歩行
9:23:50,4,歩行
9:24:00,9.1,歩行
9:24:10,11.9,歩行
9:24:20,6.4,歩行
9:24:30,7.5,歩行
9:24:40,7.9,歩行
9:24:50,11.3,歩行
9:25:00,8.6,歩行
9:25:10,7,歩行
9:25:20,5,歩行
9:25:30,3.3,歩行
9:25:40,3.8,歩行
9:25:50,4.3,歩行
9:26:00,5.3,歩行
9:26:10,5,歩行
9:26:20,5.6,歩行
9:26:30,10.3,歩行
9:26:40,10.8,歩行
9:26:50,5.3,歩行
9:27:00,5.4,歩行
9:27:10,5.2,歩行
9:27:20,5.7,歩行
9:27:30,5.9,歩行
9:27:40,7,歩行
9:27:50,6.3,歩行
9:28:00,7,歩行
9:28:10,8.4,歩行
9:28:20,5.7,歩行
9:28:30,5.5,歩行
9:28:40,5.2,歩行
9:28:50,5.1,歩行
9:29:00,8.6,歩行
9:29:10,7.4,歩行
9:29:20,6.2,歩行
9:29:30,5.9,歩行
9:29:40,6.3,歩行
9:29:50,5.2,歩行
9:30:00,5.7,歩行
9:30:10,5.9,歩行
9:30:20,4.1,歩行
9:30:30,4.6,歩行
9:30:40,4.4,歩行
9:30:50,4,歩行
9:31:00,1.6,生活活動
9:31:10,1,生活活動
9:31:20,1,生活活動
9:31:30,1.2,生活活動
9:31:40,1.2,生活活動
9:31:50,1.1,生活活動
9:32:00,1.1,生活活動
9:32:10,1,生活活動
9:32:20,1,生活活動
9:32:30,1.1,生活活動
9:32:40,1,生活活動
9:32:50,1.7,生活活動
9:33:00,1.4,生活活動
9:33:10,1.5,生活活動
9:33:20,1.2,生活活動
9:33:30,1.5,生活活動
9:33:40,3.6,生活活動
9:33:50,1.1,生活活動
9:34:00,1,生活活動
9:34:10,1.1,生活活動
9:34:20,1.3,生活活動
9:34:30,1.6,生活活動
9:34:40,1.9,生活活動
9:34:50,1.8,生活活動
9:35:00,1.8,生活活動
9:35:10,1.8,生活活動
9:35:20,1.5,生活活動
9:35:30,1.4,生活活動
9:35:40,1.9,生活活動
9:35:50,1.5,生活活動
9:36:00,1.5,生活活動
9:36:10,1.4,生活活動
9:36:20,1.1,生活活動
9:36:30,1,生活活動
9:36:40,1.1,生活活動
9:36:50,1,生活活動
9:37:00,1.1,生活活動
9:37:10,1.2,生活活動
9:37:20,1,生活活動
9:37:30,1,生活活動
9:37:40,1.1,生活活動
9:37:50,1.5,生活活動
9:38:00,1.8,生活活動
9:38:10,1.3,生活活動
9:38:20,1.3,生活活動
9:38:30,1.2,生活活動
9:38:40,1.3,生活活動
9:38:50,1.1,生活活動
9:39:00,1.3,生活活動
9:39:10,1,生活活動
9:39:20,0,計測なし
9:39:30,1,生活活動
9:39:40,1,生活活動
9:39:50,1.8,生活活動
9:40:00,1.4,生活活動
9:40:10,1.4,生活活動
9:40:20,1.4,生活活動
9:40:30,1.4,生活活動
9:40:40,1.6,生活活動
9:40:50,1.5,生活活動
9:41:00,1.4,生活活動
9:41:10,1.4,生活活動
9:41:20,1.4,生活活動
9:41:30,1.9,生活活動
9:41:40,1.4,生活活動
9:41:50,1.4,生活活動
9:42:00,1.4,生活活動
9:42:10,1.5,生活活動
9:42:20,1.9,生活活動
9:42:30,1.8,生活活動
9:42:40,1.9,生活活動
9:42:50,1.8,生活活動
9:43:00,1.6,生活活動
9:43:10,1.4,生活活動
9:43:20,1.4,生活活動
9:43:30,1.7,生活活動
9:43:40,1.6,生活活動
9:43:50,1.8,生活活動
9:44:00,1.4,生活活動
9:44:10,1.8,生活活動
9:44:20,1.5,生活活動
9:44:30,1.5,生活活動
9:44:40,1.7,生活活動
9:44:50,1.3,生活活動
9:45:00,1.1,生活活動
9:45:10,1.3,生活活動
9:45:20,1.3,生活活動
9:45:30,1,生活活動
9:45:40,1.2,生活活動
9:45:50,1.3,生活活動
9:46:00,1.2,生活活動
9:46:10,1.8,生活活動
9:46:20,1.8,生活活動
9:46:30,1.4,生活活動
9:46:40,1.7,生活活動
9:46:50,1.7,生活活動
9:47:00,1.4,生活活動
9:47:10,1.9,生活活動
9:47:20,1.7,生活活動
9:47:30,1.9,生活活動
9:47:40,1.4,生活活動
9:47:50,1.4,生活活動
9:48:00,1.8,生活活動
9:48:10,1.6,生活活動
9:48:20,1.5,生活活動
9:48:30,1.5,生活活動
9:48:40,1.2,生活活動
9:48:50,1,生活活動
9:49:00,1.1,生活活動
9:49:10,1.1,生活活動
9:49:20,1.1,生活活動
9:49:30,1,生活活動
9:49:40,1,生活活動
9:49:50,1,生活活動
9:50:00,1.6,生活活動
9:50:10,1.7,生活活動
9:50:20,1.6,生活活動
9:50:30,1.8,生活活動
9:50:40,1.9,生活活動
9:50:50,1.9,生活活動
9:51:00,1.4,生活活動
9:51:10,1.8,生活活動
9:51:20,1.6,生活活動
9:51:30,1.9,生活活動
9:51:40,1.9,生活活動
9:51:50,1.6,生活活動
9:52:00,1.5,生活活動
9:52:10,1.6,生活活動
9:52:20,1.7,生活活動
9:52:30,1.3,生活活動
9:52:40,1.1,生活活動
9:52:50,1,生活活動
9:53:00,1,生活活動
9:53:10,1,生活活動
9:53:20,0,計測なし
9:53:30,0,計測なし
9:53:40,1,生活活動
9:53:50,1,生活活動
9:54:00,1.4,生活活動
9:54:10,1.9,生活活動
9:54:20,1.6,生活活動
9:54:30,1.8,生活活動
9:54:40,1.4,生活活動
9:54:50,1.8,生活活動
9:55:00,1.7,生活活動
9:55:10,1.4,生活活動
9:55:20,1.7,生活活動
9:55:30,1.4,生活活動
9:55:40,1.5,生活活動
9:55:50,1.8,生活活動
9:56:00,1.8,生活活動
9:56:10,1.2,生活活動
9:56:20,1,生活活動
9:56:30,1,生活活動
9:56:40,0,計測なし
9:56:50,0,計測なし
9:57:00,0,計測なし
9:57:10,1,生活活動
9:57:20,1.5,生活活動
9:57:30,1.5,生活活動
9:57:40,1.7,生活活動
9:57:50,1.5,生活活動
9:58:00,1.3,生活活動
9:58:10,1.3,生活活動
9:58:20,1.2,生活活動
9:58:30,1,生活活動
9:58:40,1,生活活動
9:58:50,1.2,生活活動
9:59:00,1.4,生活活動
9:59:10,1.6,生活活動
9:59:20,1.7,生活活動
9:59:30,1.1,生活活動
9:59:40,1.2,生活活動
9:59:50,1.2,生活活動
10:00:00,1.3,生活活動
10:00:10,1.2,生活活動
10:00:20,1.3,生活活動
10:00:30,1.2,生活活動
10:00:40,0,計測なし
10:00:50,0,計測なし
10:01:00,0,計測なし
10:01:10,0,計測なし
10:01:20,0,計測なし
10:01:30,0,計測なし
10:01:40,0,計測なし
10:01:50,0,計測なし
10:02:00,0,計測なし
10:02:10,0,計測なし
10:02:20,0,計測なし
10:02:30,0,計測なし
10:02:40,0,計測なし
10:02:50,1,生活活動
10:03:00,1.5,生活活動
10:03:10,1.4,生活活動
10:03:20,1.4,生活活動
10:03:30,1.9,生活活動
10:03:40,1.7,生活活動
10:03:50,1.5,生活活動
10:04:00,1.1,生活活動
10:04:10,1,生活活動
10:04:20,0,計測なし
10:04:30,0,計測なし
10:04:40,1,生活活動
10:04:50,1.2,生活活動
10:05:00,1.5,生活活動
10:05:10,1.8,生活活動
10:05:20,1.5,生活活動
10:05:30,1.4,生活活動
10:05:40,1.4,生活活動
10:05:50,1.3,生活活動
10:06:00,1,生活活動
10:06:10,1.1,生活活動
10:06:20,0,計測なし
10:06:30,0,計測なし
10:06:40,1,生活活動
10:06:50,1.2,生活活動
10:07:00,1.8,生活活動
10:07:10,1.4,生活活動
10:07:20,1.8,生活活動
10:07:30,1.4,生活活動
10:07:40,1.1,生活活動
10:07:50,1,生活活動
10:08:00,1,生活活動
10:08:10,1,生活活動
10:08:20,1,生活活動
10:08:30,1.3,生活活動
10:08:40,1.6,生活活動
10:08:50,1.8,生活活動
10:09:00,1.5,生活活動
10:09:10,1.5,生活活動
10:09:20,1.6,生活活動
10:09:30,1.7,生活活動
10:09:40,1.5,生活活動
10:09:50,1.4,生活活動
10:10:00,1.1,生活活動
10:10:10,1,生活活動
10:10:20,1,生活活動
10:10:30,0,計測なし
10:10:40,1,生活活動
10:10:50,1.3,生活活動
10:11:00,1.7,生活活動
10:11:10,1.5,生活活動
10:11:20,2.3,生活活動
10:11:30,1.9,生活活動
10:11:40,1.6,生活活動
10:11:50,1.8,生活活動
10:12:00,1.2,生活活動
10:12:10,1.2,生活活動
10:12:20,1,生活活動
10:12:30,0,計測なし
10:12:40,0,計測なし
10:12:50,1,生活活動
10:13:00,1.6,生活活動
10:13:10,1.8,生活活動
10:13:20,1.9,生活活動
10:13:30,1.8,生活活動
10:13:40,1.2,生活活動
10:13:50,1.2,生活活動
10:14:00,1.2,生活活動
10:14:10,1.1,生活活動
10:14:20,1,生活活動
10:14:30,1,生活活動
10:14:40,1.5,生活活動
10:14:50,2,生活活動
10:15:00,1.8,生活活動
10:15:10,1.8,生活活動
10:15:20,1.5,生活活動
10:15:30,1.1,生活活動
10:15:40,1,生活活動
10:15:50,0,計測なし
10:16:00,0,計測なし
10:16:10,1,生活活動
10:16:20,1.6,生活活動
10:16:30,1.4,生活活動
10:16:40,1.4,生活活動
10:16:50,1.7,生活活動
10:17:00,3.4,生活活動
10:17:10,1.7,生活活動
10:17:20,1.5,生活活動
10:17:30,1.4,生活活動
10:17:40,4.1,歩行
10:17:50,4.3,歩行
10:18:00,3.6,歩行
10:18:10,5.4,歩行
10:18:20,6.5,歩行
10:18:30,5.9,歩行
10:18:40,5.8,歩行
10:18:50,5.6,歩行
10:19:00,6,歩行
10:19:10,5.4,歩行
10:19:20,6,歩行
10:19:30,6,歩行
10:19:40,5.8,歩行
10:19:50,5.4,歩行
10:20:00,5.6,歩行
10:20:10,5.6,歩行
10:20:20,5.6,歩行
10:20:30,5.3,歩行
10:20:40,4.4,歩行
10:20:50,3.2,歩行
10:21:00,1.4,生活活動
10:21:10,3.4,歩行
10:21:20,4.2,歩行
10:21:30,3.9,歩行
10:21:40,2.6,歩行
10:21:50,1.7,生活活動
10:22:00,1.3,生活活動
10:22:10,1.3,生活活動
10:22:20,1.5,生活活動
10:22:30,1,生活活動
10:22:40,1.3,生活活動
10:22:50,1,生活活動
10:23:00,1,生活活動
10:23:10,1,生活活動
10:23:20,1,生活活動
10:23:30,1.4,生活活動
10:23:40,1,生活活動
10:23:50,1.3,生活活動
10:24:00,1,生活活動
10:24:10,1,生活活動
10:24:20,1.2,生活活動
10:24:30,1,生活活動
10:24:40,1,生活活動
10:24:50,1.4,生活活動
10:25:00,0,計測なし
10:25:10,0,計測なし
10:25:20,1.2,生活活動
10:25:30,1.1,生活活動
10:25:40,1.3,生活活動
10:25:50,1.1,生活活動
10:26:00,1.7,生活活動
10:26:10,1.8,生活活動
10:26:20,1.6,生活活動
10:26:30,1.5,生活活動
10:26:40,1.4,生活活動
10:26:50,1.9,生活活動
10:27:00,1.8,生活活動
10:27:10,1.4,生活活動
10:27:20,1.2,生活活動
10:27:30,1.1,生活活動
10:27:40,0,計測なし
10:27:50,0,計測なし
10:28:00,1.1,生活活動
10:28:10,1.1,生活活動
10:28:20,1.3,生活活動
10:28:30,1.4,生活活動
10:28:40,1.8,生活活動
10:28:50,1.1,生活活動
10:29:00,1,生活活動
10:29:10,1,生活活動
10:29:20,0,計測なし
10:29:30,1.1,生活活動
10:29:40,1,生活活動
10:29:50,1.3,生活活動
10:30:00,1.3,生活活動
10:30:10,1.4,生活活動
10:30:20,1.6,生活活動
10:30:30,1.5,生活活動
10:30:40,1.3,生活活動
10:30:50,1.3,生活活動
10:31:00,1.1,生活活動
10:31:10,1,生活活動
10:31:20,1,生活活動
10:31:30,1.7,生活活動
10:31:40,1.5,生活活動
10:31:50,1.8,生活活動
10:32:00,1.6,生活活動
10:32:10,1.6,生活活動
10:32:20,1.7,生活活動
10:32:30,1.4,生活活動
10:32:40,1.5,生活活動
10:32:50,1.3,生活活動
10:33:00,2,生活活動
10:33:10,1.3,生活活動
10:33:20,2,生活活動
10:33:30,4.3,歩行
10:33:40,4.7,歩行
10:33:50,5.3,歩行
10:34:00,6.2,歩行
10:34:10,6.5,歩行
10:34:20,7.6,歩行
10:34:30,6,歩行
10:34:40,3.4,歩行
10:34:50,5.2,歩行
10:35:00,5.1,歩行
10:35:10,7.6,歩行
10:35:20,6.5,歩行
10:35:30,6.4,歩行
10:35:40,2.8,歩行
10:35:50,1.9,生活活動
10:36:00,3.7,歩行
10:36:10,6.2,歩行
10:36:20,9,歩行
10:36:30,5.1,歩行
10:36:40,2.1,歩行
10:36:50,1.7,生活活動
10:37:00,2.1,生活活動
10:37:10,1.6,生活活動
10:37:20,2,歩行
10:37:30,1.9,歩行
10:37:40,2,歩行
10:37:50,1.7,生活活動
10:38:00,2.1,歩行
10:38:10,1.9,生活活動
10:38:20,1.6,生活活動
10:38:30,2,生活活動
10:38:40,1.4,生活活動
10:38:50,1,生活活動
10:39:00,1.2,生活活動
10:39:10,2.2,歩行
10:39:20,5.3,歩行
10:39:30,4.9,歩行
10:39:40,1.4,生活活動
10:39:50,1.8,生活活動
10:40:00,2.9,歩行
10:40:10,5.3,歩行
10:40:20,5.1,歩行
10:40:30,2.6,歩行
10:40:40,1.8,生活活動
10:40:50,1.9,生活活動
10:41:00,1.5,生活活動
10:41:10,3.8,歩行
10:41:20,2.7,生活活動
10:41:30,2.1,歩行
10:41:40,1.9,生活活動
10:41:50,1.4,生活活動
10:42:00,1.7,生活活動
10:42:10,1.3,生活活動
10:42:20,1.6,生活活動
10:42:30,1.8,生活活動
10:42:40,1.4,生活活動
10:42:50,1.4,生活活動
10:43:00,1.4,生活活動
10:43:10,1.4,生活活動
10:43:20,1.8,生活活動
10:43:30,1.3,生活活動
10:43:40,1,生活活動
10:43:50,0,計測なし
10:44:00,1.4,生活活動
10:44:10,1.4,生活活動
10:44:20,1.4,生活活動
10:44:30,1.8,生活活動
10:44:40,1.7,生活活動
10:44:50,1.5,生活活動
10:45:00,1.1,生活活動
10:45:10,1.1,生活活動
10:45:20,1.1,生活活動
10:45:30,1.9,生活活動
10:45:40,1.4,生活活動
10:45:50,1.4,生活活動
10:46:00,1.4,生活活動
10:46:10,1.4,生活活動
10:46:20,1.5,生活活動
10:46:30,1.4,生活活動
10:46:40,1.8,生活活動
10:46:50,1.4,生活活動
10:47:00,1.4,生活活動
10:47:10,0,計測なし
10:47:20,1.3,生活活動
10:47:30,1.7,生活活動
10:47:40,1.5,生活活動
10:47:50,2,生活活動
10:48:00,1.4,生活活動
10:48:10,1.4,生活活動
10:48:20,2.1,生活活動
10:48:30,1.4,生活活動
10:48:40,1.6,生活活動
10:48:50,3.1,歩行
10:49:00,4,歩行
10:49:10,3.8,歩行
10:49:20,3.7,歩行
10:49:30,4,歩行
10:49:40,5.9,歩行
10:49:50,5.1,歩行
10:50:00,5.7,歩行
10:50:10,4.9,歩行
10:50:20,4.2,歩行
10:50:30,4.2,歩行
10:50:40,4.6,歩行
10:50:50,4.6,歩行
10:51:00,4.4,歩行
10:51:10,5.2,歩行
10:51:20,5.1,歩行
10:51:30,5.9,歩行
10:51:40,6,歩行
10:51:50,6,歩行
10:52:00,6.4,歩行
10:52:10,6.7,歩行
10:52:20,6,歩行
10:52:30,5.3,歩行
10:52:40,5.4,歩行
10:52:50,5.3,歩行
10:53:00,7.6,歩行
10:53:10,8.9,歩行
10:53:20,5,歩行
10:53:30,1.7,生活活動
10:53:40,1.6,生活活動
10:53:50,4.8,歩行
10:54:00,5.7,歩行
10:54:10,5.1,歩行
10:54:20,4.4,歩行
10:54:30,5.3,歩行
10:54:40,4.6,歩行
10:54:50,5.1,歩行
10:55:00,4.4,歩行
10:55:10,3.4,歩行
10:55:20,3.1,歩行
10:55:30,3.3,歩行
10:55:40,4.3,歩行
10:55:50,6.4,歩行
10:56:00,6.2,歩行
10:56:10,6.7,歩行
10:56:20,6.2,歩行
10:56:30,6.4,歩行
10:56:40,6.5,歩行
10:56:50,6.3,歩行
10:57:00,5.2,歩行
10:57:10,6.1,歩行
10:57:20,6.2,歩行
10:57:30,6.2,歩行
10:57:40,6.3,歩行
10:57:50,6.3,歩行
10:58:00,6.1,歩行
10:58:10,6.5,歩行
10:58:20,4.9,歩行
10:58:30,3.2,歩行
10:58:40,6.7,歩行
10:58:50,5.4,歩行
10:59:00,4.8,歩行
10:59:10,5.3,歩行
10:59:20,4.3,歩行
10:59:30,4.9,歩行
10:59:40,4.8,歩行
10:59:50,5.1,歩行
11:00:00,5.7,歩行
11:00:10,5.9,歩行
11:00:20,6.2,歩行
11:00:30,5.1,歩行
11:00:40,3.6,歩行
11:00:50,3.2,歩行
11:01:00,4.7,歩行
11:01:10,3.9,歩行
11:01:20,4.4,歩行
11:01:30,2.9,歩行
11:01:40,3,歩行
11:01:50,2.7,歩行
11:02:00,2.4,歩行
11:02:10,2.8,歩行
11:02:20,3.6,歩行
11:02:30,5.3,歩行
11:02:40,3.9,歩行
11:02:50,2.2,歩行
11:03:00,2.2,歩行
11:03:10,2.1,歩行
11:03:20,2.2,歩行
11:03:30,1.9,歩行
11:03:40,1.9,歩行
11:03:50,1.9,歩行
11:04:00,2,歩行
11:04:10,2,歩行
11:04:20,2.2,歩行
11:04:30,3.3,歩行
11:04:40,3.2,歩行
11:04:50,3.2,歩行
11:05:00,4.2,歩行
11:05:10,3.6,歩行
11:05:20,3.4,歩行
11:05:30,2.9,歩行
11:05:40,3,歩行
11:05:50,2.7,歩行
11:06:00,2.1,歩行
11:06:10,2.5,歩行
11:06:20,3.4,歩行
11:06:30,3.1,歩行
11:06:40,3.3,歩行
11:06:50,4.1,歩行
11:07:00,2.2,歩行
11:07:10,2.4,歩行
11:07:20,2,歩行
11:07:30,2.4,歩行
11:07:40,2.3,歩行
11:07:50,2.5,歩行
11:08:00,2.1,歩行
11:08:10,2.4,歩行
11:08:20,2.3,歩行
11:08:30,2.7,歩行
11:08:40,2.5,歩行
11:08:50,2,歩行
11:09:00,2.2,歩行
11:09:10,2.7,歩行
11:09:20,2.3,歩行
11:09:30,2.1,歩行
11:09:40,1.8,生活活動
11:09:50,1.8,生活活動
11:10:00,2.3,歩行
11:10:10,2.1,歩行
11:10:20,2.3,歩行
11:10:30,2.2,歩行
11:10:40,1.9,歩行
11:10:50,2,歩行
11:11:00,2.1,歩行
11:11:10,2.1,歩行
11:11:20,1.7,生活活動
11:11:30,1.5,生活活動
11:11:40,2.2,生活活動
11:11:50,2.4,生活活動
11:12:00,2.2,歩行
11:12:10,2.5,歩行
11:12:20,2.5,歩行
11:12:30,2,歩行
11:12:40,2.1,歩行
11:12:50,2,歩行
11:13:00,2,歩行
11:13:10,2.2,歩行
11:13:20,2,歩行
11:13:30,1.6,生活活動
11:13:40,1.8,生活活動
11:13:50,1.8,生活活動
11:14:00,1.6,生活活動
11:14:10,2.1,歩行
11:14:20,1.9,歩行
11:14:30,2.3,歩行
11:14:40,1.6,生活活動
11:14:50,2,歩行
11:15:00,2.5,歩行
11:15:10,2.6,歩行
11:15:20,2.1,歩行
11:15:30,2.2,歩行
11:15:40,2.2,歩行
11:15:50,2.6,歩行
11:16:00,2.3,歩行
11:16:10,2,歩行
11:16:20,1.9,歩行
11:16:30,1.7,生活活動
11:16:40,2.3,歩行
11:16:50,2,歩行
11:17:00,2,歩行
11:17:10,1.9,歩行
11:17:20,1.7,生活活動
11:17:30,2,歩行
11:17:40,1.9,歩行
11:17:50,2.2,歩行
11:18:00,2,歩行
11:18:10,1.9,歩行
11:18:20,1.9,歩行
11:18:30,1.9,歩行
11:18:40,1.9,歩行
11:18:50,1.8,生活活動
11:19:00,2,歩行
11:19:10,1.8,生活活動
11:19:20,2.1,歩行
11:19:30,2,歩行
11:19:40,2.2,歩行
11:19:50,2.8,歩行
11:20:00,2.3,歩行
11:20:10,1.9,歩行
11:20:20,2,歩行
11:20:30,1.9,歩行
11:20:40,1.7,生活活動
11:20:50,1.8,生活活動
11:21:00,2.3,生活活動
11:21:10,1.6,生活活動
11:21:20,2.3,歩行
11:21:30,1.9,歩行
11:21:40,1.8,生活活動
11:21:50,1.9,歩行
11:22:00,2.2,歩行
11:22:10,3.1,歩行
11:22:20,2.1,歩行
11:22:30,3.2,生活活動
11:22:40,1.9,生活活動
11:22:50,1.7,生活活動
11:23:00,1.4,生活活動
11:23:10,1.4,生活活動
11:23:20,2.3,生活活動
11:23:30,1.7,生活活動
11:23:40,1.5,生活活動
11:23:50,1.3,生活活動
11:24:00,1.4,生活活動
11:24:10,2.1,歩行
11:24:20,3.2,歩行
11:24:30,2.3,歩行
11:24:40,2.1,歩行
11:24:50,2,歩行
11:25:00,2,歩行
11:25:10,2.1,生活活動
11:25:20,1.5,生活活動
11:25:30,2,生活活動
11:25:40,1.5,生活活動
11:25:50,1.8,生活活動
11:26:00,2.1,生活活動
11:26:10,1.5,生活活動
11:26:20,1.9,生活活動
11:26:30,2.4,生活活動
11:26:40,2.6,生活活動
11:26:50,1.9,歩行
11:27:00,1.9,歩行
11:27:10,2,歩行
11:27:20,2.6,歩行
11:27:30,2.8,歩行
11:27:40,2.3,歩行
11:27:50,2.3,歩行
11:28:00,2.3,歩行
11:28:10,2.1,歩行
11:28:20,1.8,生活活動
11:28:30,1.7,生活活動
11:28:40,2.5,歩行
11:28:50,2.5,歩行
11:29:00,3,歩行
11:29:10,2.4,歩行
11:29:20,3.2,歩行
11:29:30,4.1,歩行
11:29:40,3.5,歩行
11:29:50,3.1,歩行
11:30:00,3.2,歩行
11:30:10,2.5,歩行
11:30:20,2.1,歩行
11:30:30,2.3,歩行
11:30:40,2.5,歩行
11:30:50,2,歩行
11:31:00,2.3,歩行
11:31:10,2,歩行
11:31:20,2,歩行
11:31:30,2.1,歩行
11:31:40,2.2,歩行
11:31:50,1.8,生活活動
11:32:00,2.1,歩行
11:32:10,2.2,歩行
11:32:20,2,歩行
11:32:30,2.5,歩行
11:32:40,2.6,歩行
11:32:50,2.2,歩行
11:33:00,2.1,歩行
11:33:10,2,歩行
11:33:20,2.2,歩行
11:33:30,2.1,歩行
11:33:40,2.9,生活活動
11:33:50,2.9,生活活動
11:34:00,2.7,生活活動
11:34:10,2.1,生活活動
11:34:20,2.1,生活活動
11:34:30,2,生活活動
11:34:40,1.4,生活活動
11:34:50,1.8,生活活動
11:35:00,1.7,生活活動
11:35:10,1.9,歩行
11:35:20,1.9,歩行
11:35:30,1.8,生活活動
11:35:40,2,歩行
11:35:50,2.2,歩行
11:36:00,3,生活活動
11:36:10,2.9,歩行
11:36:20,2.5,歩行
11:36:30,2.1,歩行
11:36:40,1.8,生活活動
11:36:50,1.9,歩行
11:37:00,2,歩行
11:37:10,2.4,歩行
11:37:20,2.6,歩行
11:37:30,2.4,歩行
11:37:40,2.1,歩行
11:37:50,2.2,歩行
11:38:00,2.3,歩行
11:38:10,2.1,歩行
11:38:20,2,歩行
11:38:30,1.9,歩行
11:38:40,2.1,歩行
11:38:50,1.7,生活活動
11:39:00,1.6,生活活動
11:39:10,1.6,生活活動
11:39:20,1.4,生活活動
11:39:30,1.6,生活活動
11:39:40,1.5,生活活動
11:39:50,1.4,生活活動
11:40:00,1.7,生活活動
11:40:10,1.4,生活活動
